Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,Mode,TStep,Comment
737,GB3AN,433.200000,+,1.600000,,88.5,88.5,FM,12.5,
738,GB3AR,145.700000,-,0.600000,,88.5,88.5,FM,12.5,CAERNARFON
739,GB3AS,145.600000,-,0.600000,,88.5,88.5,FM,12.5,
740,GB3AU,433.175000,+,1.600000,,88.5,88.5,FM,12.5,AMERSHAM
741,GB3AV,433.050000,+,1.600000,,88.5,88.5,FM,12.5,AYLESBURY
742,GB3AW,433.250000,+,1.600000,,88.5,88.5,FM,12.5,NEWBURY
743,GB3AY,145.650000,-,0.600000,,88.5,88.5,FM,12.5,DALRY
744,GB3BA,433.325000,+,1.600000,,88.5,88.5,FM,12.5,
745,GB3BB,145.700000,-,0.600000,,88.5,88.5,FM,12.5,
746,GB3BC,145.750000,-,0.600000,,88.5,88.5,FM,12.5,PONTYPRIDD
747,GB3BE,430.862500,+,7.600000,,88.5,88.5,FM,12.5,DUNS
748,GB3BF,145.787500,-,0.600000,,88.5,88.5,FM,12.5,
749,GB3BI,145.725000,-,0.600000,,88.5,88.5,FM,12.5,
750,GB3BL,430.875000,+,7.600000,,88.5,88.5,FM,12.5,
751,GB3BM,145.712500,-,0.600000,,88.5,88.5,FM,12.5,
752,GB3BN,433.000000,+,1.600000,,88.5,88.5,FM,12.5,BRACKNELL
753,GB3BR,433.150000,+,1.600000,,88.5,88.5,FM,12.5,BRIGHTON
754,GB3BS,430.850000,+,7.600000,,88.5,88.5,FM,12.5,BRISTOL
755,GB3BT,145.700000,-,0.600000,,88.5,88.5,FM,12.5,BERWICK ON TWEED
756,GB3BV,433.025000,+,1.600000,,88.5,88.5,FM,12.5,
757,GB3BX,145.675000,-,0.600000,,88.5,88.5,DV,12.5,
758,GB3BY,430.975000,+,7.600000,,88.5,88.5,FM,12.5,
759,GB3BZ,430.850000,+,7.600000,,88.5,88.5,FM,12.5,
760,GB3CA,433.325000,+,1.600000,,88.5,88.5,FM,12.5,CARLISLE
761,GB3CB,433.350000,+,1.600000,,88.5,88.5,FM,12.5,BIRMINGHAM
762,GB3CC,430.962500,+,7.600000,,88.5,88.5,FM,12.5,
763,GB3CD,145.687500,-,0.600000,,88.5,88.5,FM,12.5,
764,GB3CE,433.350000,+,1.600000,,88.5,88.5,FM,12.5,COLCHESTER
765,GB3CF,145.600000,-,0.600000,,88.5,88.5,FM,12.5,
766,GB3CG,145.725000,-,0.600000,,88.5,88.5,FM,12.5,
767,GB3CH,430.875000,+,7.600000,,88.5,88.5,FM,12.5,
768,GB3CI,430.825000,+,7.600000,,88.5,88.5,FM,12.5,CORBY
769,GB3CJ,29.640000,-,0.100000,,88.5,88.5,FM,12.5,NORTHAMPTON
770,GB3CK,433.000000,+,1.600000,,88.5,88.5,FM,12.5,CHARING KENT
771,GB3CL,433.225000,+,1.600000,,88.5,88.5,FM,12.5,CLACTON
772,GB3CM,430.862500,+,7.600000,,88.5,88.5,FM,12.5,
773,GB3CN,145.687500,-,0.600000,,88.5,88.5,FM,12.5,
774,GB3CO,145.662500,-,0.600000,,88.5,88.5,FM,12.5,CORBY
775,GB3CP,145.737500,-,0.600000,,88.5,88.5,FM,12.5,FERMANAGH
776,GB3CR,433.150000,+,1.600000,,88.5,88.5,FM,12.5,CAERGWRLE
777,GB3CS,145.750000,-,0.600000,,88.5,88.5,FM,12.5,MOTHERWELL
778,GB3CV,430.812500,+,7.600000,,88.5,88.5,FM,12.5,
779,GB3CW,433.100000,+,1.600000,,88.5,88.5,FM,12.5,NEWTOWN POWYS
780,GB3CY,430.862500,+,7.600000,,88.5,88.5,FM,12.5,
781,GB3DA,145.725000,-,0.600000,,88.5,88.5,FM,12.5,
782,GB3DB,50.770000,+,0.500000,,88.5,88.5,FM,12.5,
783,GB3DC,145.687500,-,0.600000,,88.5,88.5,FM,12.5,DERBY
784,GB3DD,433.250000,+,1.600000,,88.5,88.5,FM,12.5,
785,GB3DE,433.175000,+,1.600000,,88.5,88.5,FM,12.5,IPSWICH
786,GB3DG,145.775000,-,0.600000,,88.5,88.5,FM,12.5,
787,GB3DI,433.150000,+,1.600000,,88.5,88.5,FM,12.5,DIDCOT
788,GB3DM,430.925000,+,7.600000,,88.5,88.5,FM,12.5,
789,GB3DN,145.637500,-,0.600000,,88.5,88.5,FM,12.5,STIBB CROSS
790,GB3DQ,430.975000,+,7.600000,,88.5,88.5,FM,12.5,POLPERRO
791,GB3DR,145.737500,-,0.600000,,88.5,88.5,FM,12.5,DORCHESTER
792,GB3DS,433.325000,+,1.600000,,88.5,88.5,FM,12.5,WORKSOP
793,GB3DT,433.000000,+,1.600000,,88.5,88.5,FM,12.5,
794,GB3DU,145.762500,-,0.600000,,88.5,88.5,FM,12.5,
795,GB3DV,433.025000,+,1.600000,,88.5,88.5,FM,12.5,MALTBY
796,GB3DW,145.662500,-,0.600000,,88.5,88.5,FM,12.5,
797,GB3DX,433.300000,+,1.600000,,88.5,88.5,FM,12.5,DERRY/LONDONDERRY
798,GB3DY,433.250000,+,1.600000,,88.5,88.5,FM,12.5,WIRKSWORTH
799,GB3EA,145.687500,-,0.600000,,88.5,88.5,FM,12.5,WICKHAMBROOK
800,GB3EB,145.787500,-,0.600000,,88.5,88.5,FM,12.5,
801,GB3EC,50.830000,+,0.500000,,88.5,88.5,FM,12.5,BURY ST EDMUNDS
802,GB3ED,433.350000,+,1.600000,,88.5,88.5,FM,12.5,
803,GB3EE,433.300000,+,1.600000,,88.5,88.5,FM,12.5,
804,GB3EF,50.720000,+,0.500000,,88.5,88.5,FM,12.5,STOWMARKET
805,GB3EG,430.912500,+,7.600000,,88.5,88.5,FM,12.5,
806,GB3EH,430.962500,+,7.600000,,88.5,88.5,FM,12.5,
807,GB3EI,145.612500,-,0.600000,,88.5,88.5,FM,12.5,
808,GB3EJ,1297.100000,-,6.000000,,88.5,88.5,FM,12.5,
809,GB3EK,430.887500,+,7.600000,,88.5,88.5,FM,12.5,MARGATE
810,GB3EL,145.600000,-,0.600000,,88.5,88.5,FM,12.5,LONDON
811,GB3EM,145.762500,-,0.600000,,88.5,88.5,FM,12.5,
812,GB3EP,145.737500,-,0.600000,,88.5,88.5,FM,12.5,
813,GB3ER,433.075000,+,1.600000,,88.5,88.5,FM,12.5,DANBURY
814,GB3ES,145.675000,-,0.600000,,88.5,88.5,FM,12.5,HASTINGS
815,GB3EU,438.437500,-,7.600000,,88.5,88.5,FM,12.5,
816,GB3EV,145.700000,-,0.600000,,88.5,88.5,FM,12.5,DUFTON
817,GB3EW,145.612500,-,0.600000,,88.5,88.5,FM,12.5,EXETER
818,GB3EX,430.950000,+,7.600000,,88.5,88.5,FM,12.5,SILVERTON
819,GB3EZ,430.975000,+,7.600000,,88.5,88.5,FM,12.5,WICKHAMBROOK
820,GB3FC,430.850000,+,7.600000,,88.5,88.5,FM,12.5,BLACKPOOL
821,GB3FE,145.662500,-,0.600000,,88.5,88.5,FM,12.5,STIRLING
822,GB3FG,145.712500,-,0.600000,,88.5,88.5,FM,12.5,
823,GB3FH,50.770000,+,0.500000,,88.5,88.5,FM,12.5,SOMERSET
824,GB3FI,430.925000,+,7.600000,,88.5,88.5,FM,12.5,
825,GB3FJ,430.950000,+,7.600000,,88.5,88.5,FM,12.5,ASGARBY
826,GB3FK,145.750000,-,0.600000,,88.5,88.5,FM,12.5,
827,GB3FM,1297.050000,-,6.000000,,88.5,88.5,FM,12.5,FARNHAM
828,GB3FN,433.375000,+,1.600000,,88.5,88.5,FM,12.5,FARNHAM
829,GB3FR,145.775000,-,0.600000,,88.5,88.5,FM,12.5,SPILSBY LINCS.
830,GB3FU,145.750000,-,0.600000,,88.5,88.5,FM,12.5,
831,GB3FX,50.810000,+,0.500000,,88.5,88.5,FM,12.5,FARNHAM
832,GB3GB,433.300000,+,1.600000,,88.5,88.5,FM,12.5,
833,GB3GC,50.730000,+,0.500000,,88.5,88.5,FM,12.5,GUNNISLAKE
834,GB3GD,145.625000,-,0.600000,,88.5,88.5,FM,12.5,SNAEFELL IOM
835,GB3GF,433.300000,+,1.600000,,88.5,88.5,FM,12.5,GUILDFORD
836,GB3GH,433.125000,+,1.600000,,88.5,88.5,FM,12.5,GLOUCESTER
837,GB3GJ,145.637500,-,0.600000,,88.5,88.5,FM,12.5,ST HELIER
838,GB3GL,430.900000,+,7.600000,,88.5,88.5,FM,12.5,
839,GB3GN,145.775000,-,0.600000,,88.5,88.5,FM,12.5,BANCHORY
840,GB3GO,145.787500,-,0.600000,,88.5,88.5,FM,12.5,
841,GB3GR,430.850000,+,7.600000,,88.5,88.5,FM,12.5,
842,GB3GS,433.300000,+,1.600000,,88.5,88.5,FM,12.5,
843,GB3GU,433.325000,+,1.600000,,88.5,88.5,FM,12.5,GUERNSEY
844,GB3GY,433.275000,+,1.600000,,88.5,88.5,FM,12.5,CLEETHORPES
845,GB3HA,145.750000,-,0.600000,,88.5,88.5,FM,12.5,
846,GB3HB,433.375000,+,1.600000,,88.5,88.5,FM,12.5,
847,GB3HC,433.150000,+,1.600000,,88.5,88.5,FM,12.5,
848,GB3HD,433.225000,+,1.600000,,88.5,88.5,FM,12.5,
849,GB3HE,430.925000,+,7.600000,,88.5,88.5,DV,12.5,
850,GB3HG,145.625000,-,0.600000,,88.5,88.5,FM,12.5,THIRSK
851,GB3HH,145.700000,-,0.600000,,88.5,88.5,FM,12.5,BUXTON
852,GB3HI,145.700000,-,0.600000,,88.5,88.5,FM,12.5,ISLE OF MULL
853,GB3HJ,433.025000,+,1.600000,,88.5,88.5,FM,12.5,HARROGATE
854,GB3HK,433.050000,+,1.600000,,88.5,88.5,FM,12.5,SELKIRK
855,GB3HM,50.820000,+,0.500000,,88.5,88.5,FM,12.5,BELPER
856,GB3HN,433.025000,+,1.600000,,88.5,88.5,FM,12.5,
857,GB3HO,430.887500,+,7.600000,,88.5,88.5,FM,12.5,HORSHAM
858,GB3HR,433.350000,+,1.600000,,88.5,88.5,FM,12.5,HARROW
859,GB3HS,145.650000,-,0.600000,,88.5,88.5,FM,12.5,
860,GB3HT,433.275000,+,1.600000,,88.5,88.5,FM,12.5,
861,GB3HW,433.325000,+,1.600000,,88.5,88.5,FM,12.5,GIDEA PARK
862,GB3HX,50.760000,+,0.500000,,88.5,88.5,FM,12.5,
863,GB3HY,430.900000,+,7.600000,,88.5,88.5,FM,12.5,HAYWARDS HEATH
864,GB3IC,433.125000,+,1.600000,,88.5,88.5,FM,12.5,
865,GB3IE,430.850000,+,7.600000,,88.5,88.5,DV,12.5,
866,GB3IG,145.775000,-,0.600000,,88.5,88.5,FM,12.5,STORNOWAY
867,GB3IH,433.100000,+,1.600000,,88.5,88.5,FM,12.5,IPSWICH
868,GB3IK,145.762500,-,0.600000,,88.5,88.5,FM,12.5,ROCHESTER
869,GB3IM-C,430.825000,+,7.600000,,88.5,88.5,FM,12.5,DOUGLAS IOM
870,GB3IM-P,430.875000,+,7.600000,,88.5,88.5,FM,12.5,PEEL
871,GB3IM-R,430.825000,+,7.600000,,88.5,88.5,FM,12.5,RAMSEY IOM
872,GB3IM-S,433.125000,+,1.600000,,88.5,88.5,FM,12.5,DOUGLAS IOM
873,GB3IN,145.637500,-,0.600000,,88.5,88.5,FM,12.5,
874,GB3IP,430.975000,+,7.600000,,88.5,88.5,FM,12.5,
875,GB3IR,145.762500,-,0.600000,,88.5,88.5,FM,12.5,RICHMOND YORKS
876,GB3IW,433.225000,+,1.600000,,88.5,88.5,FM,12.5,
877,GB3JB,145.787500,-,0.600000,,88.5,88.5,FM,12.5,MERE WILTSHIRE
878,GB3JL,145.787500,-,0.600000,,88.5,88.5,FM,12.5,LISKEARD
879,GB3JM,430.875000,+,7.600000,,88.5,88.5,FM,12.5,
880,GB3JS,433.025000,+,1.600000,,88.5,88.5,FM,12.5,
881,GB3JU,430.900000,+,7.600000,,88.5,88.5,FM,12.5,ST HELIER
882,GB3KA,430.887500,+,7.600000,,88.5,88.5,FM,12.5,
883,GB3KC,430.900000,+,7.600000,,88.5,88.5,FM,12.5,STOURBRIDGE
884,GB3KE,145.687500,-,0.600000,,88.5,88.5,FM,12.5,
885,GB3KI,145.662500,-,0.600000,,88.5,88.5,FM,12.5,
886,GB3KK,430.975000,+,7.600000,,88.5,88.5,FM,12.5,
887,GB3KL,433.100000,+,1.600000,,88.5,88.5,FM,12.5,
888,GB3KN,145.700000,-,0.600000,,88.5,88.5,FM,12.5,MAIDSTONE
889,GB3KR,430.812500,+,7.600000,,88.5,88.5,FM,12.5,
890,GB3KS,145.625000,-,0.600000,,88.5,88.5,FM,12.5,DOVER
891,GB3KT,430.900000,+,7.600000,,88.5,88.5,FM,12.5,
892,GB3KU,433.075000,+,1.600000,,88.5,88.5,FM,12.5,ASHTON-UNDER-LYNE
893,GB3KV,430.975000,+,7.600000,,88.5,88.5,FM,12.5,KILSYTH
894,GB3KW,430.825000,+,7.600000,,88.5,88.5,FM,12.5,
895,GB3KY,145.712500,-,0.600000,,88.5,88.5,FM,12.5,KINGS LYNN
896,GB3LA,145.712500,-,0.600000,,88.5,88.5,FM,12.5,SANQUHAR
897,GB3LB,145.787500,-,0.600000,,88.5,88.5,FM,12.5,LAUDER
898,GB3LC,430.937500,+,7.600000,,88.5,88.5,FM,12.5,
899,GB3LD,145.675000,-,0.600000,,88.5,88.5,FM,12.5,LANCASTER
900,GB3LE,433.100000,+,1.600000,,88.5,88.5,FM,12.5,MARKFIELD
901,GB3LF,433.350000,+,1.600000,,88.5,88.5,FM,12.5,KENDAL
902,GB3LH,433.375000,+,1.600000,,88.5,88.5,FM,12.5,
903,GB3LI,433.250000,+,1.600000,,88.5,88.5,FM,12.5,LIVERPOOL
904,GB3LL,433.000000,+,1.600000,,88.5,88.5,FM,12.5,
905,GB3LM,145.725000,-,0.600000,,88.5,88.5,FM,12.5,
906,GB3LN,430.925000,+,7.600000,,88.5,88.5,FM,12.5,
907,GB3LP,50.750000,+,0.500000,,88.5,88.5,FM,12.5,LIVERPOOL
908,GB3LR,430.862500,+,7.600000,,88.5,88.5,FM,12.5,NEWHAVEN
909,GB3LS,433.050000,+,1.600000,,88.5,88.5,FM,12.5,LINCOLN
910,GB3LT,433.250000,+,1.600000,,88.5,88.5,FM,12.5,
911,GB3LU,145.675000,-,0.600000,,88.5,88.5,FM,12.5,
912,GB3LV,433.050000,+,1.600000,,88.5,88.5,FM,12.5,NORTH LONDON
913,GB3LY,145.600000,-,0.600000,,88.5,88.5,FM,12.5,LIMAVADY
914,GB3LZ,145.662500,-,0.600000,,88.5,88.5,FM,12.5,
915,GB3MB,433.375000,+,1.600000,,88.5,88.5,FM,12.5,
916,GB3ME,433.150000,+,1.600000,,88.5,88.5,FM,12.5,
917,GB3MG,430.900000,+,7.600000,,88.5,88.5,DV,12.5,
918,GB3MH,145.625000,-,0.600000,,88.5,88.5,FM,12.5,EAST GRINSTEAD
919,GB3MI,145.712500,-,0.600000,,88.5,88.5,FM,12.5,
920,GB3MK,433.000000,+,1.600000,,88.5,88.5,FM,12.5,
921,GB3ML,430.912500,+,7.600000,,88.5,88.5,FM,12.5,
922,GB3MM,1297.150000,-,6.000000,,88.5,88.5,FM,12.5,WOLVERHAMPTON
923,GB3MN,145.650000,-,0.600000,,88.5,88.5,FM,12.5,
924,GB3MP,145.750000,-,0.600000,,88.5,88.5,FM,12.5,
925,GB3MR,433.350000,+,1.600000,,88.5,88.5,FM,12.5,STOCKPORT
926,GB3MT,430.900000,+,7.600000,,88.5,88.5,FM,12.5,MAGHERAFELT
927,GB3MW,433.250000,+,1.600000,,88.5,88.5,FM,12.5,
928,GB3MY,433.275000,+,1.600000,,88.5,88.5,FM,12.5,
929,GB3NA,145.612500,-,0.600000,,88.5,88.5,FM,12.5,
930,GB3NB,145.625000,-,0.600000,,88.5,88.5,FM,12.5,NORWICH
931,GB3NC,145.725000,-,0.600000,,88.5,88.5,FM,12.5,
932,GB3NE,145.762500,-,0.600000,,88.5,88.5,FM,12.5,NEWBURY
933,GB3NF,145.625000,-,0.600000,,88.5,88.5,FM,12.5,
934,GB3NG,145.625000,-,0.600000,,88.5,88.5,FM,12.5,FRASERBURGH
935,GB3NH,430.950000,+,7.600000,,88.5,88.5,FM,12.5,
936,GB3NI,145.725000,-,0.600000,,88.5,88.5,FM,12.5,BELFAST N.I.
937,GB3NK,433.100000,+,1.600000,,88.5,88.5,FM,12.5,ERITH
938,GB3NL,145.775000,-,0.600000,,88.5,88.5,FM,12.5,NORTH LONDON
939,GB3NN,433.050000,+,1.600000,,88.5,88.5,FM,12.5,WELLS NORFOLK
940,GB3NO,1297.000000,-,6.000000,,88.5,88.5,FM,12.5,NORWICH
941,GB3NP,430.887500,+,7.600000,,88.5,88.5,FM,12.5,
942,GB3NR,433.000000,+,1.600000,,88.5,88.5,FM,12.5,NORWICH
943,GB3NS,439.675000,-,9.000000,,88.5,88.5,DV,12.5,
944,GB3NT,433.000000,+,1.600000,,88.5,88.5,FM,12.5,
945,GB3NW,145.625000,-,0.600000,,88.5,88.5,FM,12.5,
946,GB3NX,430.850000,+,7.600000,,88.5,88.5,FM,12.5,CRAWLEY SUSSEX
947,GB3NY,430.825000,+,7.600000,,88.5,88.5,FM,12.5,
948,GB3NZ,145.600000,-,0.600000,,88.5,88.5,FM,12.5,
949,GB3OA,145.612500,-,0.600000,,88.5,88.5,FM,12.5,SOUTHPORT
950,GB3OC,145.650000,-,0.600000,,88.5,88.5,FM,12.5,KIRKWALL
951,GB3OH,430.950000,+,7.600000,,88.5,88.5,FM,12.5,
952,GB3OM,430.950000,+,7.600000,,88.5,88.5,FM,12.5,
953,GB3OR,430.837500,+,7.600000,,88.5,88.5,FM,12.5,
954,GB3OV,433.125000,+,1.600000,,88.5,88.5,FM,12.5,ST NEOTS
955,GB3OY,430.950000,+,7.600000,,88.5,88.5,FM,12.5,BUCKHURST HILL
956,GB3PA,145.625000,-,0.600000,,88.5,88.5,FM,12.5,PAISLEY
957,GB3PB,145.625000,-,0.600000,,88.5,88.5,FM,12.5,
958,GB3PC,430.862500,+,7.600000,,88.5,88.5,FM,12.5,
959,GB3PE,145.675000,-,0.600000,,88.5,88.5,FM,12.5,
960,GB3PF,433.000000,+,1.600000,,88.5,88.5,FM,12.5,
961,GB3PI,145.750000,-,0.600000,,88.5,88.5,FM,12.5,ROYSTON
962,GB3PK,145.662500,-,0.600000,,88.5,88.5,FM,12.5,
963,GB3PL,145.762500,-,0.600000,,88.5,88.5,FM,12.5,E.CORNWALL
964,GB3PM,430.900000,+,7.600000,,88.5,88.5,FM,12.5,
965,GB3PO,145.650000,-,0.600000,,88.5,88.5,FM,12.5,IPSWICH
966,GB3PP,433.375000,+,1.600000,,88.5,88.5,FM,12.5,
967,GB3PR,145.675000,-,0.600000,,88.5,88.5,FM,12.5,
968,GB3PS,1297.075000,-,6.000000,,88.5,88.5,FM,12.5,ROYSTON
969,GB3PT,430.862500,+,7.600000,,88.5,88.5,FM,12.5,
970,GB3PU,433.000000,+,1.600000,,88.5,88.5,FM,12.5,
971,GB3PW,145.775000,-,0.600000,,88.5,88.5,FM,12.5,NEWTOWN POWYS
972,GB3PX,50.780000,+,0.500000,,88.5,88.5,FM,12.5,ROYSTON
973,GB3PY,430.900000,+,7.600000,,88.5,88.5,FM,12.5,
974,GB3PZ,430.900000,+,7.600000,,88.5,88.5,FM,12.5,
975,GB3RB,433.200000,+,1.600000,,88.5,88.5,FM,12.5,BOLSOVER
976,GB3RC,430.862500,+,7.600000,,88.5,88.5,FM,12.5,
977,GB3RD,145.675000,-,0.600000,,88.5,88.5,FM,12.5,READING
978,GB3RE,433.275000,+,1.600000,,88.5,88.5,FM,12.5,MAIDSTONE
979,GB3RF,145.775000,-,0.600000,,88.5,88.5,FM,12.5,
980,GB3RH,433.275000,+,1.600000,,88.5,88.5,FM,12.5,AXMINSTER
981,GB3RO,430.825000,+,7.600000,,88.5,88.5,FM,12.5,
982,GB3RR,430.850000,+,7.600000,,88.5,88.5,FM,12.5,
983,GB3RT,433.000000,+,1.600000,,88.5,88.5,FM,12.5,CWMBRAN
984,GB3RU,433.275000,+,1.600000,,88.5,88.5,FM,12.5,READING
985,GB3RW,145.600000,-,0.600000,,88.5,88.5,FM,12.5,
986,GB3SA,430.962500,+,7.600000,,88.5,88.5,FM,12.5,
987,GB3SA,430.962500,+,7.600000,Tone,118.8,118.8,FM,12.5,Stamford
988,GB3SB,145.650000,-,0.600000,,88.5,88.5,FM,12.5,SELKIRK
989,GB3SC,430.862500,+,7.600000,,88.5,88.5,FM,12.5,
990,GB3SD,433.350000,+,1.600000,,88.5,88.5,FM,12.5,WEYMOUTH
991,GB3SE,1297.075000,-,6.000000,,88.5,88.5,FM,12.5,STOKE ON TRENT
992,GB3SF,430.937500,+,7.600000,,88.5,88.5,FM,12.5,
993,GB3SG,430.912500,+,7.600000,,88.5,88.5,FM,12.5,
994,GB3SH,145.662500,-,0.600000,,88.5,88.5,FM,12.5,
995,GB3SI,145.625000,-,0.600000,,88.5,88.5,FM,12.5,HELSTON
996,GB3SJ,145.687500,-,0.600000,,88.5,88.5,FM,12.5,
997,GB3SK,433.150000,+,1.600000,,88.5,88.5,FM,12.5,CANTERBURY
998,GB3SL,50.730000,+,0.500000,,88.5,88.5,FM,12.5,KILSYTH
999,GB3SM,433.325000,+,1.600000,,88.5,88.5,FM,12.5,STOKE ON TRENT
1000,GB3SN,145.725000,-,0.600000,,88.5,88.5,FM,12.5,ALTON HANTS
1001,GB3SO,433.000000,+,1.600000,,88.5,88.5,FM,12.5,
1002,GB3SP,433.100000,+,1.600000,,88.5,88.5,FM,12.5,
1003,GB3SR,430.912500,+,7.600000,,88.5,88.5,FM,12.5,
1004,GB3SS,145.600000,-,0.600000,,88.5,88.5,FM,12.5,
1005,GB3ST,433.225000,+,1.600000,,88.5,88.5,FM,12.5,STOKE ON TRENT
1006,GB3SU,433.200000,+,1.600000,,88.5,88.5,FM,12.5,
1007,GB3SV,145.612500,-,0.600000,,88.5,88.5,FM,12.5,
1008,GB3SW,145.712500,-,0.600000,,88.5,88.5,FM,12.5,
1009,GB3SX,50.790000,+,0.500000,,88.5,88.5,FM,12.5,STOKE ON TRENT
1010,GB3SY,433.150000,+,1.600000,,88.5,88.5,FM,12.5,
1011,GB3TA,145.737500,-,0.600000,,88.5,88.5,FM,12.5,
1012,GB3TC,433.350000,+,1.600000,,88.5,88.5,FM,12.5,
1013,GB3TD,433.075000,+,1.600000,,88.5,88.5,FM,12.5,
1014,GB3TE,145.612500,-,0.600000,,88.5,88.5,FM,12.5,
1015,GB3TF,433.200000,+,1.600000,,88.5,88.5,FM,12.5,
1016,GB3TH,433.375000,+,1.600000,,88.5,88.5,FM,12.5,
1017,GB3TJ,433.300000,+,1.600000,,88.5,88.5,FM,12.5,
1018,GB3TP,145.725000,-,0.600000,,88.5,88.5,FM,12.5,SHIPLEY
1019,GB3TR,145.650000,-,0.600000,,88.5,88.5,FM,12.5,TORQUAY
1020,GB3TS,433.175000,+,1.600000,,88.5,88.5,FM,12.5,
1021,GB3TU,433.225000,+,1.600000,,88.5,88.5,FM,12.5,TRING HERTS
1022,GB3TW,145.725000,-,0.600000,,88.5,88.5,FM,12.5,
1023,GB3TY,50.780000,+,0.500000,,88.5,88.5,FM,12.5,CARRICKFERGUS
1024,GB3UB,433.100000,+,1.600000,,88.5,88.5,FM,12.5,BATH AVON
1025,GB3UL,433.050000,+,1.600000,,88.5,88.5,FM,12.5,BELFAST N.I.
1026,GB3UM,50.740000,+,0.500000,,88.5,88.5,FM,12.5,MARKFIELD
1027,GB3UO,430.950000,+,7.600000,,88.5,88.5,FM,12.5,
1028,GB3UP,430.912500,+,7.600000,,88.5,88.5,FM,12.5,
1029,GB3US,433.000000,+,1.600000,,88.5,88.5,FM,12.5,SHEFFIELD
1030,GB3VA,145.700000,-,0.600000,,88.5,88.5,FM,12.5,BRILL
1031,GB3VE,433.100000,+,1.600000,,88.5,88.5,DV,12.5,
1032,GB3VH,433.325000,+,1.600000,,88.5,88.5,FM,12.5,WELWYN GARDEN CITY
1033,GB3VI,50.860000,+,0.500000,,88.5,88.5,FM,12.5,
1034,GB3VM,145.612500,-,0.600000,,88.5,88.5,FM,12.5,
1035,GB3VN,430.925000,+,7.600000,,88.5,88.5,FM,12.5,
1036,GB3VO,145.637500,-,0.600000,,88.5,88.5,FM,12.5,
1037,GB3VS,433.075000,+,1.600000,,88.5,88.5,FM,12.5,TAUNTON
1038,GB3VT,145.725000,-,0.600000,,88.5,88.5,DV,12.5,
1039,GB3VW,438.387500,-,7.600000,,88.5,88.5,FM,12.5,
1040,GB3WA,430.875000,+,7.600000,,88.5,88.5,FM,12.5,DALRY
1041,GB3WB,433.300000,+,1.600000,,88.5,88.5,FM,12.5,WESTON-SUPER-MARE
1042,GB3WC,1297.375000,-,6.000000,,88.5,88.5,FM,12.5,WAKEFIELD
1043,GB3WD,145.700000,-,0.600000,,88.5,88.5,FM,12.5,
1044,GB3WE,145.687500,-,0.600000,,88.5,88.5,FM,12.5,
1045,GB3WF,433.350000,+,1.600000,,88.5,88.5,FM,12.5,
1046,GB3WG,430.875000,+,7.600000,,88.5,88.5,FM,12.5,PORT TALBOT
1047,GB3WH,145.650000,-,0.600000,,88.5,88.5,FM,12.5,SWINDON
1048,GB3WI,433.375000,+,1.600000,,88.5,88.5,FM,12.5,
1049,GB3WK,145.775000,-,0.600000,,88.5,88.5,FM,12.5,
1050,GB3WL,430.950000,+,7.600000,,88.5,88.5,FM,12.5,
1051,GB3WM,433.050000,+,1.600000,,88.5,88.5,FM,12.5,
1052,GB3WN,438.387500,-,7.600000,,88.5,88.5,FM,12.5,
1053,GB3WO,430.975000,+,7.600000,,88.5,88.5,FM,12.5,
1054,GB3WP,430.937500,+,7.600000,,88.5,88.5,FM,12.5,
1055,GB3WR,145.600000,-,0.600000,,88.5,88.5,FM,12.5,
1056,GB3WS,145.750000,-,0.600000,,88.5,88.5,FM,12.5,CRAWLEY SUSSEX
1057,GB3WT,145.775000,-,0.600000,,88.5,88.5,FM,12.5,OMAGH
1058,GB3WU,430.825000,+,7.600000,,88.5,88.5,FM,12.5,WORCESTER
1059,GB3WW,145.775000,-,0.600000,,88.5,88.5,FM,12.5,
1060,GB3WX-10,29.210000,+,21.310000,,88.5,88.5,FM,12.5,MERE WILTSHIRE
1061,GB3WX-6,50.520000,-,21.310000,,88.5,88.5,FM,12.5,MERE WILTSHIRE
1062,GB3WY,50.800000,+,0.500000,,88.5,88.5,FM,12.5,WAKEFIELD
1063,GB3XL,430.887500,+,7.600000,,88.5,88.5,FM,12.5,
1064,GB3XN,430.925000,+,7.600000,,88.5,88.5,FM,12.5,WORKSOP
1065,GB3XP,145.687500,-,0.600000,,88.5,88.5,FM,12.5,
1066,GB3XS,50.850000,+,0.500000,,88.5,88.5,FM,12.5,
1067,GB3XX,430.912500,+,7.600000,,88.5,88.5,FM,12.5,
1068,GB3XZ,1297.025000,-,6.000000,,88.5,88.5,FM,12.5,
1069,GB3YA,145.712500,-,0.600000,,88.5,88.5,FM,12.5,
1070,GB3YC,145.750000,-,0.600000,,88.5,88.5,FM,12.5,
1071,GB3YL,433.350000,+,1.600000,,88.5,88.5,FM,12.5,
1072,GB3YW,145.787500,-,0.600000,,88.5,88.5,FM,12.5,WAKEFIELD
1073,GB3ZA,145.737500,-,0.600000,,88.5,88.5,FM,12.5,
1074,GB3ZB,430.825000,+,7.600000,,88.5,88.5,FM,12.5,BRISTOL
1075,GB3ZI,430.975000,+,7.600000,,88.5,88.5,FM,12.5,
1076,GB3ZN,145.637500,-,0.600000,,88.5,88.5,FM,12.5,
1077,GB3ZW,50.810000,+,0.500000,,88.5,88.5,FM,12.5,NEWTOWN POWYS
